time (s),strain
-8.08626174925,-7.825080845781526e-23
-8.086017608625,-7.716579707946313e-23
-8.085773468,-7.661981873416805e-23
-8.085529327375,-7.576138234283397e-23
-8.08528518675,-7.472561220414944e-23
-8.085041046125,-7.429370601168814e-23
-8.0847969055,-7.343408573874914e-23
-8.084552764875,-7.190425657030676e-23
-8.08430862425,-7.104666423072476e-23
-8.084064483625,-7.023153275835503e-23
-8.083820343,-6.909144917167957e-23
-8.083576202375,-6.853276842392193e-23
-8.08333206175,-6.724774838347356e-23
-8.083087921125,-6.689192105723884e-23
-8.0828437805,-6.589001839250622e-23
-8.082599639875,-6.399504827594493e-23
-8.08235549925,-6.377222029030293e-23
-8.082111358625,-6.228041827695901e-23
-8.081867218,-6.117893348548052e-23
-8.081623077375,-5.997565690833327e-23
-8.08137893675,-5.925675793917619e-23
-8.081134796125,-5.79101402823171e-23
-8.0808906555,-5.73088976611917e-23
-8.080646514875,-5.587402548463342e-23
-8.08040237425,-5.425602136288712e-23
-8.080158233625,-5.345912198890075e-23
-8.079914093,-5.192922666928605e-23
-8.079669952375,-5.108411501424376e-23
-8.07942581175,-5.008309031453095e-23
-8.079181671125,-4.8745926944413996e-23
-8.0789375305,-4.758822759937795e-23
-8.078693389875,-4.6670498856638356e-23
-8.07844924925,-4.545261671837377e-23
-8.078205108625,-4.376045993422999e-23
-8.077960968,-4.287916967935539e-23
-8.077716827375,-4.14554978683947e-23
-8.07747268675,-3.9762986208496066e-23
-8.077228546125,-3.844162432096128e-23
-8.0769844055,-3.787133767170897e-23
-8.076740264875,-3.631367691960223e-23
-8.07649612425,-3.4613516521259633e-23
-8.076251983625,-3.306643528080802e-23
-8.076007843,-3.195939855583646e-23
-8.075763702375,-3.064707826205318e-23
-8.07551956175,-2.9698335494576303e-23
-8.075275421125,-2.7893496228951583e-23
-8.0750312805,-2.717987337293389e-23
-8.074787139875,-2.5925822023386632e-23
-8.07454299925,-2.4226148636181802e-23
-8.074298858625,-2.249241569507111e-23
-8.074054718,-2.1621617100816318e-23
-8.073810577375,-1.9922616397382353e-23
-8.07356643675,-1.8060678398472184e-23
-8.073322296125,-1.6969629643820148e-23
